Date/Time,Occupancy,Temperature,Humidity,CO2
 01/30  11:20:00,239.393969949,9.106719616588057,0.0071632520464523786,727.0161904491819 
 01/30  11:30:00,239.393969949,9.22377131571079,0.007221885709833874,733.996985111726 
 01/30  11:40:00,239.393969949,9.345398512108314,0.007283221197106676,736.8466502786731 
 01/30  11:50:00,239.393969949,9.466332918827518,0.007344678346070629,737.5705472180078 
 01/30  12:00:00,239.393969949,9.58740836211817,0.0074066724113492945,737.674922467374 
 01/30  12:10:00,314.9006951223,9.710040548769966,0.0074699270817903335,769.6282060987537 
 01/30  12:20:00,314.9006951223,9.834593312392922,0.007534650063043003,806.3435512227685 
 01/30  12:30:00,314.9006951223,9.960806206446257,0.007600732588738728,830.1737095275831 
 01/30  12:40:00,314.9006951223,10.088401377141896,0.007668054596759552,840.5473800066022 
 01/30  12:50:00,314.9006951223,10.217283398404906,0.007736586404504975,843.479175846214 
 01/30  13:00:00,314.9006951223,10.347483120917145,0.007806364384428556,843.948233405647 
 01/30  13:10:00,118.0587817911,10.626422539638734,0.007728473966444082,761.2124538735144 
 01/30  13:20:00,118.0587817911,10.930697100701352,0.0076403862989335575,711.1869715349699 
 01/30  13:30:00,118.0587817911,11.556344198754008,0.007498924788146084,629.1382392597205 
 01/30  13:40:00,118.0587817911,11.916453028270897,0.007447540610326156,619.9520224869618 
 01/30  13:50:00,118.0587817911,12.316850936379861,0.007380019313742801,612.7276141396427 
 01/30  14:00:00,118.0587817911,12.809500640489926,0.007280113652230538,600.2744139336342 
 01/30  14:10:00,177.930556812,13.049991874067649,0.007410417006924505,617.3471134523359 
 01/30  14:20:00,177.930556812,13.289674583525846,0.00754133433802586,637.0326686796641 
 01/30  14:30:00,177.930556812,13.449908863500436,0.007584958832843045,648.1777881995234 
 01/30  14:40:00,177.930556812,13.498847676031945,0.00755751171817605,651.8138184381925 
 01/30  14:50:00,177.930556812,13.479055420881522,0.007498832648881989,652.084723190603 
 01/30  15:00:00,177.930556812,13.43776733130501,0.007434122832298249,651.7194910993298 
 01/30  15:10:00,244.68242647800002,13.391865796489746,0.007639740575475887,679.7660547361393 
 01/30  15:20:00,244.68242647800002,13.343656314845132,0.007914976855164088,712.1600786343149 
 01/30  15:30:00,244.68242647800002,13.29235603494625,0.008113947796694146,733.1595563201246 
 01/30  15:40:00,244.68242647800002,13.237988138549472,0.008219660358251408,742.2206011475007 
 01/30  15:50:00,244.68242647800002,13.181278398207631,0.008270777236377314,744.6815002677969 
 01/30  16:00:00,244.68242647800002,13.122885318816857,0.008302836953848824,744.968717854442 
 01/30  16:10:00,523.735356867,13.089732153488846,0.009319376416694369,862.6279378651706 
 01/30  16:20:00,523.735356867,13.08216134728735,0.009398159135830066,997.7172970210702 
 01/30  16:30:00,523.735356867,13.087040825064829,0.009402775633077513,1085.2124557834238 
 01/30  16:40:00,523.735356867,13.094194633174514,0.009408814708855318,1123.0732996301524 
 01/30  16:50:00,523.735356867,13.100185902743158,0.009414131425450284,1133.5202827262374 
 01/30  17:00:00,523.735356867,13.105253933883114,0.009418873955721075,1134.9241104170585 
 01/30  17:10:00,0.0,13.039022488016256,0.00817172952135345,914.6146975592782 
 01/30  17:20:00,0.0,12.900714174330945,0.006749675925704755,662.5042010054162 
 01/30  17:30:00,0.0,12.724443375517994,0.0058430836278144035,499.74768515094456 
 01/30  17:40:00,0.0,12.535945494587343,0.005467269094848252,429.48935476817616 
 01/30  17:50:00,0.0,12.343060680452036,0.005381693072118582,410.0871640967398 
 01/30  18:00:00,0.0,12.14285596989368,0.005389632931818174,407.3795037107443 
 01/30  18:10:00,0.0,12.00245595098937,0.005413034650361071,406.4467612813768 
 01/30  18:20:00,0.0,11.940469949398555,0.005437532548138704,404.4545323342078 
 01/30  18:30:00,0.0,11.92671475262387,0.005466350670734684,402.3561968743817 
 01/30  18:40:00,0.0,11.928764407981634,0.0055014821767413345,400.97096848548586 
 01/30  18:50:00,0.0,11.931102642855707,0.005541531037988162,400.33063148352414 
 01/30  19:00:00,0.0,11.931135851292895,0.005584160098644231,400.1228554918792 
 01/30  19:10:00,0.0,11.930530093347299,0.005614612481612481,400.07515623914276 
 01/30  19:20:00,0.0,11.930568206701873,0.005630221559354588,400.05797092527433 
 01/30  19:30:00,0.0,11.931389873432508,0.005636102485129916,400.0391064780729 
 01/30  19:40:00,0.0,11.93265011983077,0.005637779616652497,400.0212188443497 
 01/30  19:50:00,0.0,11.934061164445579,0.005638320679883201,400.00931245942587 
 01/30  20:00:00,0.0,11.93551813729342,0.005638729549397217,400.00350152175093 
 01/30  20:10:00,0.0,11.937019059278162,0.005660515863139371,400.0013818702834 
 01/30  20:20:00,0.0,11.938581792373219,0.00570679377541197,400.00076487215597 
 01/30  20:30:00,0.0,11.94021125406055,0.005768916415820879,400.00053186930944 
 01/30  20:40:00,0.0,11.941900832368244,0.005837907621396573,400.0003480441769 
 01/30  20:50:00,0.0,11.94364136184469,0.005908819627502564,400.00019195179226 
 01/30  21:00:00,0.0,11.94542580042149,0.005980020433343694,400.0000884843031 
 01/30  21:10:00,0.0,11.91958509071454,0.006030936298338595,400.00003581455894 
 01/30  21:20:00,0.0,11.865078399799868,0.006058523775309504,400.00001481701236 
 01/30  21:30:00,0.0,11.79575085167941,0.006070902912703636,400.0000077426051 
 01/30  21:40:00,0.0,11.723284294033535,0.006076525967035809,400.0000049540233 
 01/30  21:50:00,0.0,11.652189477796012,0.006080050710881438,400.00000313420713 
 01/30  22:00:00,0.0,11.582548630274976,0.00608301023451287,400.00000174271196 
 01/30  22:10:00,0.0,11.540544098792736,0.00608540527126877,400.0000008338536 
 01/30  22:20:00,0.0,11.525894666543676,0.0060872090681043855,400.0000003568846 
 01/30  22:30:00,0.0,11.524843817561658,0.0060885859979165026,400.00000015342954 
 01/30  22:40:00,0.0,11.526661962164523,0.00608974026310754,400.000000077681 
 01/30  22:50:00,0.0,11.52765448270748,0.00609080857796988,400.0000000466515 
 01/30  23:00:00,0.0,11.527969196073048,0.006091851671500752,400.00000002854983 
 01/30  23:10:00,0.0,11.429131032565595,0.006108573229326516,400.0000000159084 
 01/30  23:20:00,0.0,11.231029946881955,0.006141322380589288,400.00000000782586 
 01/30  23:30:00,0.0,10.985536875073544,0.006181558802169194,400.0000000034939 
 01/30  23:40:00,0.0,10.73320073954417,0.006221353748273338,400.00000000154773 
 01/30  23:50:00,0.0,10.487383232172506,0.0062566244462274,400.00000000076926 
 01/30  24:00:00,0.0,10.246337846431985,0.006286216381344114,400.00000000044014 
 01/31  00:10:00,0.0,10.102754381792266,0.006319609118737256,400.00000000026097 
 01/31  00:20:00,0.0,10.051599939271394,0.006360054141031456,400.00000000014506 
 01/31  00:30:00,0.0,10.042484005407438,0.006405696910980381,400.0000000000729 
 01/31  00:40:00,0.0,10.03967960205819,0.006453750428580124,400.00000000003376 
 01/31  00:50:00,0.0,10.032936831690082,0.006502494264896362,400.00000000001546 
 01/31  01:00:00,0.0,10.02429005700837,0.006551316810178217,400.0000000000077 
 01/31  01:10:00,0.0,10.038572073351762,0.006597106044923908,400.0000000000042 
 01/31  01:20:00,0.0,10.075986590952144,0.006639519848790809,400.00000000000244 
 01/31  01:30:00,0.0,10.124654262984896,0.006679872444559789,400.00000000000136 
 01/31  01:40:00,0.0,10.175791422822472,0.006719471574795121,400.00000000000074 
 01/31  01:50:00,0.0,10.226727157893736,0.006759020509313871,400.0000000000004 
 01/31  02:00:00,0.0,10.277863552941822,0.006798743831504186,400.00000000000017 
 01/31  02:10:00,0.0,10.285924847086125,0.006826181950272717,400.00000000000006 
 01/31  02:20:00,0.0,10.251831795730439,0.006839339736464566,400.0 
 01/31  02:30:00,0.0,10.198004509137947,0.006843112031148875,400.0 
 01/31  02:40:00,0.0,10.140839865202231,0.006842675037314362,400.00000000000006 
 01/31  02:50:00,0.0,10.085329763561662,0.006840907020411765,400.0000000000001 
 01/31  03:00:00,0.0,10.030735557208542,0.006838765975096876,400.00000000000017 
 01/31  03:10:00,0.0,9.997578077692944,0.00680109986067115,400.0000000000001 
 01/31  03:20:00,0.0,9.984903401651467,0.006722731999051327,400.0000000000001 
 01/31  03:30:00,0.0,9.9817061378751,0.006618017853132516,400.00000000000017 
 01/31  03:40:00,0.0,9.980025124756919,0.006501921125188055,400.00000000000006 
 01/31  03:50:00,0.0,9.97748984547209,0.006382716197318664,399.99999999999994 
 01/31  04:00:00,0.0,9.974518128701582,0.006263142281514699,399.99999999999994 
 01/31  04:10:00,0.0,9.971812419826067,0.0062045308247923175,400.00000000000006 
 01/31  04:20:00,0.0,9.96953749839779,0.006215686252599086,400.00000000000017 
 01/31  04:30:00,0.0,9.967545558705298,0.00627188715859173,400.0000000000001 
 01/31  04:40:00,0.0,9.965685338018659,0.006347534037320444,400.00000000000006 
 01/31  04:50:00,0.0,9.963897162879139,0.006428554472072957,400.0 
 01/31  05:00:00,0.0,9.96217729878076,0.006510334355230575,400.00000000000006 
 01/31  05:10:00,0.0,9.982432434975392,0.006553445427211257,400.0000000000001 
 01/31  05:20:00,0.0,10.02415334442233,0.006552195855772132,400.0000000000001 
 01/31  05:30:00,0.0,10.076073446168362,0.006522090310184067,400.0000000000001 
 01/31  05:40:00,0.0,10.130033986680576,0.0064791619964052125,400.0000000000001 
 01/31  05:50:00,0.0,10.183619363856101,0.006432187786430491,400.00000000000006 
 01/31  06:00:00,0.0,10.237288382188568,0.006384015628363422,400.0 
 01/31  06:10:00,0.0,10.247552819542129,0.0063385904947547925,400.00000000000006 
 01/31  06:20:00,0.0,10.215128813468045,0.006296558639639877,400.0000000000001 
 01/31  06:30:00,0.0,10.162517120490175,0.006256758665672549,400.0000000000001 
 01/31  06:40:00,0.0,10.106397123216153,0.006217988454460793,400.00000000000017 
 01/31  06:50:00,0.0,10.05180065928664,0.006179616470876273,400.00000000000017 
 01/31  07:00:00,0.0,9.997972147824058,0.006141459409435637,400.00000000000006 
 01/31  07:10:00,0.0,9.987478677804011,0.006124511104654882,400.0 
 01/31  07:20:00,0.0,10.018949203783237,0.006131870706477306,399.9999999999999 
 01/31  07:30:00,0.0,10.07001222809223,0.006155032178262572,399.9999999999999 
 01/31  07:40:00,0.0,10.1245175986315,0.006185132681305289,399.99999999999983 
 01/31  07:50:00,0.0,10.177700884467285,0.006217276093493263,399.9999999999999 
 01/31  08:00:00,0.0,10.230376886317087,0.006249844162513378,399.9999999999999 
 01/31  08:10:00,0.0,10.314709652950006,0.006264161861537025,399.9999999999999 
 01/31  08:20:00,0.0,10.430672564482572,0.006256954225774699,399.9999999999999 
 01/31  08:30:00,0.0,10.562556227909603,0.006234958931439951,399.9999999999999 
 01/31  08:40:00,0.0,10.698673995839952,0.006205396015403909,399.9999999999999 
 01/31  08:50:00,0.0,10.835358721818737,0.006172256900325535,400.0 
 01/31  09:00:00,0.0,10.97305260997694,0.006136826364712801,400.0 
 01/31  09:10:00,148.9261803048,11.032313942598629,0.006628390469124238,462.8905441530921 
 01/31  09:20:00,148.9261803048,11.012243101236912,0.007196070004265557,535.0409673921793 
 01/31  09:30:00,148.9261803048,10.952646302869429,0.007548113567641532,581.7128860483355 
 01/31  09:40:00,148.9261803048,10.884833153420619,0.007676121822449593,601.8652800507368 
 01/31  09:50:00,148.9261803048,10.819695787436537,0.007680533002917312,607.3977170680286 
 01/31  10:00:00,148.9261803048,10.756679912129025,0.007644250891190752,608.1255017605416 
 01/31  10:10:00,156.4747906872,10.768771938655146,0.007634061299690337,611.5769611611373 
 01/31  10:20:00,156.4747906872,10.854427788713453,0.007634021179760951,615.8434343264464 
 01/31  10:30:00,156.4747906872,10.976017192016878,0.007624926698744286,618.8630412494159 
 01/31  10:40:00,156.4747906872,11.105558060104924,0.007602402846091287,620.3311742606644 
 01/31  10:50:00,156.4747906872,11.234043073247275,0.007570407381926192,620.8394092113366 
 01/31  11:00:00,156.4747906872,11.36233514413808,0.0075335323473062375,620.9776969878775 
 01/31  11:10:00,357.34192895670003,11.420623670047489,0.008219824505666735,705.6816914315758 
 01/31  11:20:00,357.34192895670003,11.407637291251982,0.008351176787699128,802.7749609962667 
 01/31  11:30:00,357.34192895670003,11.358341644285861,0.008323576302061424,865.5657495961618 
 01/31  11:40:00,357.34192895670003,11.300890372510029,0.008291512737657233,892.6896201029083 
 01/31  11:50:00,357.34192895670003,11.245602306240395,0.008260761008448468,900.1548255959314 
 01/31  12:00:00,357.34192895670003,11.192394552359668,0.008231262616027439,901.1539994019035 
 01/31  12:10:00,538.10457804,11.21067042227311,0.008240017090597674,977.8295808963353 
 01/31  12:20:00,538.10457804,11.299716515626507,0.008288108934024868,1066.2094144457085 
 01/31  12:30:00,538.10457804,11.42424953477332,0.008356336756476596,1123.7629141311286 
 01/31  12:40:00,538.10457804,11.557486864947048,0.008429984848261018,1148.87934576033 
 01/31  12:50:00,538.10457804,11.690448328991291,0.008504053685159187,1155.9583201046478 
 01/31  13:00:00,538.10457804,11.823751790509796,0.008578897949359666,1157.020462332726 
 01/31  13:10:00,437.277947364,11.881968986925038,0.008612392112269189,1114.6891904110312 
 01/31  13:20:00,437.277947364,11.861892958960205,0.008600828470459345,1066.3644647220908 
 01/31  13:30:00,437.277947364,11.800315108765105,0.008565447209733677,1035.3253236546363 
 01/31  13:40:00,437.277947364,11.72846735889687,0.008524329721535573,1022.0274898995519 
 01/31  13:50:00,437.277947364,11.658799822356457,0.008484628977542109,1018.3988601583728 
 01/31  14:00:00,437.277947364,11.591932912473414,0.008446679874178189,1017.8863372037036 
 01/31  14:10:00,470.39979888600004,11.55267504813234,0.008423074223315471,1031.6888460977714 
 01/31  14:20:00,470.39979888600004,11.540020611786876,0.008414533021470997,1047.3599011648184 
 01/31  14:30:00,470.39979888600004,11.540322591593299,0.008413309159523263,1057.3517810594856 
 01/31  14:40:00,470.39979888600004,11.543216431502762,0.008413548463570135,1061.5811008537958 
 01/31  14:50:00,470.39979888600004,11.545150927550113,0.00841324653163733,1062.6972549281047 
 01/31  15:00:00,470.39979888600004,11.546296888904017,0.00841249977331309,1062.8245134868237 
 01/31  15:10:00,153.4132575,11.524952275184896,0.00803192753619743,929.2024657213607 
 01/31  15:20:00,153.4132575,11.481184223590256,0.007582530155043213,776.0760233683575 
 01/31  15:30:00,153.4132575,11.426302369243086,0.007271973414610204,677.1081450287462 
 01/31  15:40:00,153.4132575,11.369136820645162,0.00711176047111014,634.3799356454905 
 01/31  15:50:00,153.4132575,11.312752580004448,0.00703567835446001,622.6084679431794 
 01/31  16:00:00,153.4132575,11.257000198347006,0.006987659273032584,620.9921082452128 
 01/31  16:10:00,225.520799307,11.169936463149552,0.0071937567600036025,650.8100015836989 
 01/31  16:20:00,225.520799307,11.051477198996299,0.007430740969364822,684.3707862208765 
 01/31  16:30:00,225.520799307,10.91794677819492,0.007561065113733872,705.5032470795608 
 01/31  16:40:00,225.520799307,10.781901338620845,0.007583857165718476,714.258026955655 
 01/31  16:50:00,225.520799307,10.64740306555318,0.0075485776355925975,716.4311782589833 
 01/31  17:00:00,225.520799307,10.51394818522216,0.007494919169628762,716.5734909570469 
 01/31  17:10:00,0.0,10.41122616163796,0.006652131232481039,621.6161636744102 
 01/31  17:20:00,0.0,10.338029281471577,0.00570452458513487,512.9784039488101 
 01/31  17:30:00,0.0,10.278409238935227,0.0050862884414301325,442.8504780071992 
 01/31  17:40:00,0.0,10.220837783024027,0.004805078571703606,412.6058956690859 
 01/31  17:50:00,0.0,10.161895468332299,0.004708193802048479,404.2846726845707 
 01/31  18:00:00,0.0,10.102172539183641,0.00467147636505816,403.1474903668509 
 01/31  18:10:00,0.0,10.064516225994451,0.004655858819222461,402.76084807651677 
 01/31  18:20:00,0.0,10.048563486350847,0.004653428644606321,401.9086772181757 
 01/31  18:30:00,0.0,10.04281383010566,0.00466169442766378,401.0075840653057 
 01/31  18:40:00,0.0,10.038888706542476,0.004677356691900249,400.4131548801738 
 01/31  18:50:00,0.0,10.034295620679005,0.004697049746236251,400.13936713878775 
 01/31  19:00:00,0.0,10.029444880067658,0.004718486660763939,400.0513496766775 
 01/31  19:10:00,0.0,10.025005972438967,0.004733553315147826,400.0316430379462 
 01/31  19:20:00,0.0,10.021189544194334,0.004740822383210158,400.02462088382975 
 01/31  19:30:00,0.0,10.017810525144855,0.004743020386062508,400.0166464626661 
 01/31  19:40:00,0.0,10.01465188841108,0.004743060798413209,400.00901123862667 
 01/31  19:50:00,0.0,10.011631464038365,0.004742540712894124,400.00392917214685 
 01/31  20:00:00,0.0,10.008749565259464,0.004741968883367283,400.0014611489427 
 01/31  20:10:00,0.0,9.979772418219698,0.004742421859163815,400.0005712738287 
 01/31  20:20:00,0.0,9.925296231673384,0.004743925871784064,400.00031817617196 
 01/31  20:30:00,0.0,9.858913443141754,0.004745958961298458,400.00022363021907 
 01/31  20:40:00,0.0,9.790540144679671,0.0047480453009958274,400.00014689118984 
 01/31  20:50:00,0.0,9.723106911743987,0.004749942596460767,400.0000808098551 
 01/31  21:00:00,0.0,9.656088437004623,0.004751580302854479,400.00003695864086 
 01/31  21:10:00,0.0,9.606124926341405,0.0047561044734759405,400.0000147724409 
 01/31  21:20:00,0.0,9.57244943428314,0.0047640415897475304,400.0000060489802 
 01/31  21:30:00,0.0,9.5461518893766,0.00477418207419241,400.00000317738926 
 01/31  21:40:00,0.0,9.520912463684768,0.00478523711755693,400.00000205869077 
 01/31  21:50:00,0.0,9.494935361011034,0.004796489041414511,400.00000131039786 
 01/31  22:00:00,0.0,9.468590310832717,0.004807699644834796,400.0000007275262 
 01/31  22:10:00,0.0,9.446702532881119,0.004816946275848644,400.0000003454329 
 01/31  22:20:00,0.0,9.429245523018665,0.00482398212916415,400.00000014602256 
 01/31  22:30:00,0.0,9.413877484544951,0.004829596525198168,400.00000006211997 
 01/31  22:40:00,0.0,9.39889633889274,0.004834591672599869,400.0000000315406 
 01/31  22:50:00,0.0,9.383804400598915,0.004839403627629466,400.00000001916675 
 01/31  23:00:00,0.0,9.368689255686206,0.004844173226812056,400.0000000118161 
 01/31  23:10:00,0.0,9.349323809976806,0.0048505378942790625,400.00000000658247 
 01/31  23:20:00,0.0,9.325871466758349,0.004858709597361034,400.0000000032171 
 01/31  23:30:00,0.0,9.300554376278905,0.004868010188845532,400.00000000142126 
 01/31  23:40:00,0.0,9.274951122903005,0.0048777488437056,400.0000000006242 
 01/31  23:50:00,0.0,9.249507443255656,0.004887549098368719,400.0000000003109 
 01/31  24:00:00,0.0,9.22412741771876,0.004897288961158029,400.00000000017974 
 02/01  00:10:00,0.0,9.203438453622775,0.004936273312671013,400.0000000001075 
 02/01  00:20:00,0.0,9.187253478585975,0.005008852165123372,400.0000000000598 
 02/01  00:30:00,0.0,9.173132287024487,0.0051031942862537405,400.0000000000299 
 02/01  00:40:00,0.0,9.159343070170438,0.005206965811361625,400.0000000000137 
 02/01  00:50:00,0.0,9.145394501548095,0.005313356589856784,400.00000000000625 
 02/01  01:00:00,0.0,9.131386330630562,0.0054201199038034845,400.00000000000307 
 02/01  01:10:00,0.0,9.11275708458258,0.005487771180124815,400.00000000000165 
 02/01  01:20:00,0.0,9.089694282183501,0.005510681572223051,400.0000000000011 
 02/01  01:30:00,0.0,9.064602495018688,0.005504766195740138,400.0000000000006 
 02/01  01:40:00,0.0,9.039182823254272,0.005486482165110781,400.0000000000003 
 02/01  01:50:00,0.0,9.01391216735104,0.005464863095629214,400.00000000000017 
 02/01  02:00:00,0.0,8.98868671135998,0.005442861073181605,400.0000000000001 
 02/01  02:10:00,0.0,8.967714143328845,0.005422633026183772,400.0000000000001 
 02/01  02:20:00,0.0,8.950809304712475,0.005404243893021033,400.00000000000017 
 02/01  02:30:00,0.0,8.935745275699476,0.005386907315316251,400.0000000000001 
 02/01  02:40:00,0.0,8.920952308566447,0.005369958922095828,400.0 
 02/01  02:50:00,0.0,8.905992253027815,0.005353095890338599,399.99999999999994 
 02/01  03:00:00,0.0,8.8909608261511,0.005336251658944027,399.9999999999999 
 02/01  03:10:00,0.0,8.871638964029149,0.005317617981092071,399.9999999999999 
 02/01  03:20:00,0.0,8.848207909637368,0.005296953975363678,399.9999999999999 
 02/01  03:30:00,0.0,8.822895738167334,0.005275011963043154,399.99999999999983 
 02/01  03:40:00,0.0,8.797273283862708,0.00525256255104893,399.9999999999999 
 02/01  03:50:00,0.0,8.77177787587605,0.0052300274115787415,399.9999999999999 
 02/01  04:00:00,0.0,8.746312339219228,0.005207544141198225,399.99999999999994 
 02/01  04:10:00,0.0,8.738117106209781,0.005204814180522972,399.99999999999994 
 02/01  04:20:00,0.0,8.746522411239445,0.005224751972335429,399.99999999999994 
 02/01  04:30:00,0.0,8.762621053840247,0.005259422290516632,400.0 
 02/01  04:40:00,0.0,8.780038118246754,0.005300562295000495,400.0 
 02/01  04:50:00,0.0,8.796943386031833,0.005343615906381201,400.0 
 02/01  05:00:00,0.0,8.813715409772602,0.005387084484691625,399.99999999999994 
 02/01  05:10:00,0.0,8.830882805144842,0.005433996012099468,399.9999999999999 
 02/01  05:20:00,0.0,8.848550886398936,0.005484932220582314,399.9999999999999 
 02/01  05:30:00,0.0,8.866594616174988,0.005538632899376967,399.9999999999999 
 02/01  05:40:00,0.0,8.884893453192333,0.005593704623564911,399.9999999999999 
 02/01  05:50:00,0.0,8.903397620692735,0.005649345960403462,399.9999999999999 
 02/01  06:00:00,0.0,8.922098229746426,0.005705276292525209,399.99999999999994 
 02/01  06:10:00,0.0,8.94104973593641,0.005758509231682164,399.99999999999994 
 02/01  06:20:00,0.0,8.960240494870002,0.0058086126879433346,399.9999999999999 
 02/01  06:30:00,0.0,8.979659522208214,0.005856768578662155,399.99999999999994 
 02/01  06:40:00,0.0,8.999256293844475,0.005904200471208763,399.99999999999994 
 02/01  06:50:00,0.0,9.018980586369931,0.005951579438054598,399.99999999999994 
 02/01  07:00:00,0.0,9.038817952650644,0.005999124368953307,399.99999999999994 
 02/01  07:10:00,0.0,9.071810825838377,0.0060297818518020435,399.99999999999994 
 02/01  07:20:00,0.0,9.11760008356373,0.006040861593848064,400.0 
 02/01  07:30:00,0.0,9.16948969486237,0.0060390871193007935,400.00000000000017 
 02/01  07:40:00,0.0,9.222669045134436,0.006031542254009034,400.0000000000001 
